date,TWh,bitcoin,ethereum,cardano,doge,bcash,stellar,chainlink,biance,little,monero,bat,tether,tesla,tsmc,nvidia,intel,amd,qualcom
6/22/2015,2.15011,246.990005,0,0,0.000219,0,0.003682,0,0,3.02846,0.540599,0,1,51.958,23.84,21.780001,32.259998,2.62,67.360001
6/23/2015,2.19789,244.296005,0,0,0.000187,0,0.003508,0,0,2.97453,0.526921,0,1,53.534,23.93,21.219999,32.09,2.61,66.980003
6/24/2015,2.19355,240.514999,0,0,0.000178,0,0.003436,0,0,2.77863,0.506506,0,1,53.034,23.9,21.01,31.91,2.62,65.349998
6/25/2015,2.18486,242.798996,0,0,0.000186,0,0.003477,0,0,2.85033,0.503678,0,1,53.757999,24.08,21.17,31.99,2.58,65.260002
6/26/2015,2.20007,243.593994,0,0,0.000201,0,0.003407,0,0,2.86024,0.484247,0,1,53.417999,23.629999,20.74,31.02,2.47,64.669998
6/29/2015,2.19481,257.063995,0,0,0.000214,0,0.003503,0,0,3.7365,0.493447,0,1,52.403999,22.379999,20.120001,30.389999,2.34,62.619999
6/30/2015,2.20383,263.071991,0,0,0.000199,0,0.00347,0,0,4.08676,0.500266,0,1,53.652,22.709999,20.110001,30.42,2.4,62.630001
7/1/2015,2.15651,258.621002,0,0,0.000193,0,0.003458,0,0,3.92427,0.498848,0,1,53.830002,22.93,20.4,30.18,2.42,62.900002
7/2/2015,2.1589,255.412003,0,0,0.000191,0,0.003401,0,0,4.06537,0.492605,0,1,56.004002,23.15,20.42,30.559999,2.53,63.110001
7/6/2015,2.31028,269.029999,0,0,0.000192,0,0.003228,0,0,5.41723,0.505507,0,1,55.944,22.940001,20.17,30.040001,2.47,63.110001
7/7/2015,2.28653,266.207001,0,0,0.000189,0,0.003141,0,0,5.23463,0.512376,0,1,53.576,22.959999,19.790001,29.9,2.09,62.799999
7/8/2015,2.34267,270.785004,0,0,0.000189,0,0.003214,0,0,6.36112,0.51399,0,1,50.992001,22.23,19.65,29.5,2.01,61.91
7/9/2015,2.29733,269.227997,0,0,0.000195,0,0.003059,0,0,7.53694,0.497226,0,1,51.584,22.219999,19.41,28.93,1.98,61.860001
7/10/2015,2.28221,284.894012,0,0,0.000203,0,0.003115,0,0,4.50522,0.520876,0,1,51.830002,22.57,19.75,29.17,1.96,62.73
7/13/2015,2.2099,292.053986,0,0,0.0002,0,0.003219,0,0,4.6799,0.572132,0,1,52.431999,22.860001,19.879999,29.73,1.96,63.43
7/14/2015,2.24202,287.463989,0,0,0.000194,0,0.003077,0,0,4.64989,0.570033,0,1,53.130001,22.799999,19.889999,29.65,2.05,63.939999
7/15/2015,2.23595,285.82901,0,0,0.000186,0,0.003003,0,0,4.21409,0.541855,0,1,52.627998,22.559999,19.75,29.690001,1.96,63.880001
7/16/2015,2.24791,278.088989,0,0,0.000171,0,0.002831,0,0,3.68978,0.536325,0,1,53.335999,22.73,20.190001,29.9,1.87,64.550003
7/17/2015,2.24356,279.471985,0,0,0.00018,0,0.002853,0,0,3.78681,0.535182,0,1,54.931999,23.030001,20.07,29.469999,1.79,64.339996
7/20/2015,2.31045,278.980988,0,0,0.000174,0,0.002986,0,0,3.93859,0.547709,0,1,56.452,22.9,19.700001,29.1,1.8,63.790001
7/21/2015,2.2725,275.833008,0,0,0.00017,0,0.003067,0,0,3.76621,0.587578,0,1,53.354,22.879999,19.790001,28.719999,1.8,65.139999
7/22/2015,2.27473,277.221985,0,0,0.000184,0,0.003118,0,0,3.82366,0.57342,0,1,53.574001,22.219999,19.41,28.610001,1.79,64.190002
7/23/2015,2.28813,276.049011,0,0,0.000178,0,0.003037,0,0,3.78444,0.570335,0,1,53.439999,22.309999,19.65,28.6,1.76,61.779999
7/24/2015,2.33724,288.278015,0,0,0.000188,0,0.003094,0,0,4.60183,0.576016,0,1,53.082001,21.639999,19.42,28.059999,1.67,61.639999
7/27/2015,2.33414,293.623993,0,0,0.000189,0,0.002945,0,0,4.67137,0.59605,0,1,50.602001,21.629999,19.309999,28.35,1.62,61.98
7/28/2015,2.36138,294.427002,0,0,0.000188,0,0.002727,0,0,5.0584,0.615015,0,1,52.964001,21.879999,19.73,28.959999,1.77,63.099998
7/29/2015,2.3649,289.589996,0,0,0.000184,0,0.002823,0,0,4.79768,0.589967,0,1,52.764,22.110001,19.969999,29.01,1.96,63.169998
7/30/2015,2.35854,287.721985,0,0,0.000183,0,0.002811,0,0,4.57803,0.583228,0,1,53.358002,22.700001,20.02,28.91,1.93,64.410004
7/31/2015,2.32629,284.649994,0,0,0.000184,0,0.002644,0,0,4.64104,0.574956,0,1,53.23,22.110001,19.950001,28.950001,1.93,64.389999
8/3/2015,2.36711,281.22699,0,0,0.000173,0,0.002631,0,0,4.16219,0.595818,0,1,51.998001,21.719999,20.290001,29.049999,2.2,64.43
8/4/2015,2.36711,285.217987,0,0,0.000176,0,0.002632,0,0,4.37793,0.618406,0,1,53.256001,21.450001,20.370001,29.129999,2.13,63.450001
8/5/2015,2.32369,281.881989,0,0,0.000173,0,0.002634,0,0,4.34922,0.618616,0,1,54.026001,21.610001,20.58,29.120001,2.16,63.880001
8/6/2015,2.34426,278.576996,0,0,0.000168,0,0.002524,0,0,4.06467,0.729102,0,1,49.226002,21.280001,20.450001,29.01,2.11,62.84
8/7/2015,2.31227,279.584991,2.77212,0,0.000168,0,0.002432,0,0,4.20828,0.742292,0,1,48.501999,21.030001,22.98,28.879999,2.09,63.02
8/10/2015,2.33573,264.470001,0.708448,0,0.00016,0,0.002466,0,0,3.94888,0.656576,0,1,48.228001,21.610001,23.780001,29.639999,1.93,63.150002
8/11/2015,2.39812,270.385986,1.06786,0,0.000164,0,0.002398,0,0,4.15955,0.603582,0,1,47.473999,20.83,23.66,28.969999,1.9,62.549999
8/12/2015,2.38444,266.376007,1.21744,0,0.00016,0,0.00238,0,0,3.98545,0.622923,0,1,47.633999,20.75,23.719999,29.459999,1.9,62.580002
8/13/2015,2.39629,264.079987,1.82767,0,0.000156,0,0.002264,0,0,3.88034,0.575855,0,1,48.501999,20.540001,23.52,28.870001,1.79,62.029999
8/14/2015,2.41033,265.679993,1.82787,0,0.000158,0,0.002314,0,0,4.02623,0.609906,0,1,48.630001,20.379999,23.540001,29.02,1.84,61.91
8/17/2015,2.30097,257.976013,1.20361,0,0.00015,0,0.00217,0,0,3.98396,0.610122,0,1,50.998001,20.280001,23.389999,29.08,1.8,62.07
8/18/2015,2.2526,211.078995,1.08705,0,0.000134,0,0.001878,0,0,3.46971,0.493284,0,1,52.144001,20.030001,23.08,28.91,1.8,61.32
8/19/2015,2.3217,226.684006,1.25886,0,0.000131,0,0.00181,0,0,3.47782,0.534101,0,1,51.049999,19.91,22.99,28.360001,1.8,61.18
8/20/2015,2.32861,235.350006,1.46492,0,0.000139,0,0.00203,0,0,3.60509,0.597797,0,1,48.436001,19.610001,22.16,27.530001,1.7,60.150002
8/21/2015,2.38159,232.569,1.39529,0,0.000145,0,0.001995,0,0,3.56502,0.568307,0,1,46.153999,18.879999,21.469999,26.559999,1.78,57.610001
8/24/2015,2.46958,210.494995,1.23127,0,0.000128,0,0.001892,0,0,2.99474,0.434871,0,1,43.773998,18.76,20.709999,26.25,1.75,55.279999
8/25/2015,2.46495,221.608994,1.14019,0,0.000129,0,0.001855,0,0,2.9372,0.490286,0,1,44.006001,18.76,20.280001,25.870001,1.66,53.880001
8/26/2015,2.48742,225.830994,1.15998,0,0.000133,0,0.002035,0,0,2.94651,0.496679,0,1,44.967999,19.450001,21.809999,27.299999,1.72,56.66
8/27/2015,2.4668,224.768997,1.1477,0,0.000129,0,0.002005,0,0,2.86605,0.465475,0,1,48.598,19.940001,22.629999,27.719999,1.78,57.360001
8/28/2015,2.45431,231.395996,1.19138,0,0.000132,0,0.002354,0,0,2.90629,0.481627,0,1,49.695999,20,22.73,28.42,1.85,57.450001
8/31/2015,2.50174,230.056,1.35824,0,0.000129,0,0.002479,0,0,2.84207,0.467238,0,1,49.812,19.879999,22.48,28.540001,1.81,56.580002
9/1/2015,2.54679,228.121002,1.35161,0,0.000127,0,0.002435,0,0,2.82001,0.458517,0,1,47.726002,19.41,21.559999,27.82,1.71,55.02
9/2/2015,2.47212,229.283997,1.29479,0,0.000126,0,0.002423,0,0,2.79545,0.468083,0,1,49.537998,19.940001,22.209999,28.6,1.77,55.860001
9/3/2015,2.42748,227.182999,1.26493,0,0.000122,0,0.002377,0,0,2.63314,0.45929,0,1,49.113998,20.07,22.27,29.08,1.79,55.549999
9/4/2015,2.3691,230.298004,1.27441,0,0.000125,0,0.002321,0,0,2.70112,0.467874,0,1,48.386002,19.67,21.75,28.52,1.82,54.290001
9/8/2015,2.06318,243.606995,1.24243,0,0.000131,0,0.0023,0,0,3.04738,0.517402,0,1,49.633999,20.049999,22.68,29.5,1.88,55.200001
9/9/2015,2.05631,238.167999,1.20651,0,0.00013,0,0.002195,0,0,2.92392,0.506011,0,1,49.782001,19.879999,22.23,29.24,1.85,54.32
9/10/2015,2.12063,238.477005,1.16577,0,0.000129,0,0.002208,0,0,2.94936,0.497247,0,1,49.695999,19.700001,22.58,29.27,1.84,55.330002
9/11/2015,2.12982,240.106995,0.982978,0,0.000131,0,0.002231,0,0,2.95746,0.495325,0,1,50.048,19.9,22.65,29.469999,2.01,54.66
9/14/2015,2.11975,230.643997,0.875622,0,0.000125,0,0.002139,0,0,2.84465,0.482289,0,1,50.638,20.040001,22.690001,29.389999,1.82,54.310001
9/15/2015,2.16811,230.304001,0.94441,0,0.000126,0,0.002183,0,0,2.82319,0.502379,0,1,50.714001,20.389999,22.940001,29.73,1.86,54.869999
9/16/2015,2.154,229.091003,0.907175,0,0.000124,0,0.002159,0,0,2.80298,0.509974,0,1,52.450001,20.67,23.1,29.77,1.89,55.200001
9/17/2015,2.10187,229.809998,0.874231,0,0.000125,0,0.002228,0,0,2.90637,0.494782,0,1,52.414001,20.66,23.309999,29.709999,1.89,54.98
9/18/2015,2.09207,232.975006,0.853685,0,0.000127,0,0.002243,0,0,2.95696,0.50044,0,1,52.124001,20.610001,23.290001,29.02,1.87,54.450001
9/21/2015,2.01766,227.085007,0.919047,0,0.00013,0,0.002142,0,0,2.79913,0.480452,0,1,52.84,20.530001,23.530001,29.16,1.81,54.389999
9/22/2015,2.02482,230.617996,0.901796,0,0.000126,0,0.002138,0,0,2.84465,0.471829,0,1,52.188,19.950001,22.889999,28.67,1.73,53.939999
9/23/2015,2.07035,230.283005,0.893406,0,0.000124,0,0.002082,0,0,2.86555,0.464606,0,1,52.212002,20.01,23,28.74,1.7,53.560001
9/24/2015,2.0718,234.529007,0.81361,0,0.000124,0,0.002058,0,0,2.92998,0.468678,0,1,52.624001,19.99,23.440001,28.48,1.72,53.27
9/25/2015,2.10748,235.143997,0.736223,0,0.000122,0,0.002056,0,0,2.89286,0.451515,0,1,51.382,20.049999,23.610001,28.809999,1.71,53.220001
9/28/2015,2.22083,239.141998,0.582886,0,0.000124,0,0.002091,0,0,3.0728,0.448998,0,1,49.686001,19.629999,23.299999,28.76,1.66,52.540001
9/29/2015,2.25652,236.686996,0.661146,0,0.000121,0,0.002055,0,0,2.96999,0.435817,0,1,49.330002,19.889999,23.709999,29.24,1.67,52.43
9/30/2015,2.23552,236.059998,0.738644,0,0.000123,0,0.001985,0,0,3.00978,0.399882,0,1,49.68,20.75,24.65,30.139999,1.72,53.73
10/1/2015,2.25818,237.548996,0.690215,0,0.000122,0,0.002224,0,0,3.00192,0.404696,0,1,47.976002,20.860001,24.17,30,1.74,53.18
10/2/2015,2.21082,237.292999,0.678574,0,0.000123,0,0.002076,0,0,2.9932,0.409897,0,1,49.514,20.76,24.799999,30.51,1.83,55.07
10/5/2015,2.25959,240.382996,0.628643,0,0.000117,0,0.001989,0,0,3.01599,0.416151,0,1,49.23,21.4,25.42,31.209999,1.8,56.23
10/6/2015,2.19984,246.063004,0.650645,0,0.000121,0,0.002077,0,0,3.14593,0.411378,0,1,48.292,21.23,25.75,31.74,1.83,56.32
10/7/2015,2.17531,242.968994,0.609388,0,0.000121,0,0.002075,0,0,3.05858,0.393186,0,1,46.391998,21.93,26.02,32.32,1.86,56.610001
10/8/2015,2.15997,242.304001,0.621716,0,0.000119,0,0.001996,0,0,3.06403,0.387872,0,1,45.344002,22.25,26.17,32.52,1.93,57.66
10/9/2015,2.13416,243.931,0.650628,0,0.000119,0,0.002121,0,0,3.10797,0.397329,0,1,44.138,21.950001,26.07,32.139999,1.96,57.779999
10/12/2015,2.1277,245.307999,0.62603,0,0.000119,0,0.002031,0,0,3.1372,0.395317,0,1,43.116001,22.09,26.35,32.209999,1.87,57.790001
10/13/2015,2.11694,249.507996,0.607655,0,0.000121,0,0.002101,0,0,3.17974,0.388015,0,1,43.849998,21.940001,26.4,32.040001,1.92,57.509998
10/14/2015,2.15782,251.988998,0.522968,0,0.00012,0,0.001915,0,0,3.14418,0.384266,0,1,43.375999,22.34,27.360001,32.799999,1.95,58.630001
10/15/2015,2.21398,254.320007,0.561878,0,0.00012,0,0.001934,0,0,3.10489,0.390841,0,1,44.262001,21.950001,27.43,32.75,1.97,59.259998
10/16/2015,2.25306,262.868988,0.536495,0,0.000121,0,0.001936,0,0,3.10735,0.411511,0,1,45.402,22.16,27.860001,33.040001,1.94,59.91
10/19/2015,2.24987,263.437012,0.489014,0,0.000119,0,0.001933,0,0,3.04797,0.403212,0,1,45.619999,22.23,27.809999,33.59,2.01,59.099998
10/20/2015,2.23083,269.463013,0.434829,0,0.000118,0,0.00187,0,0,3.0926,0.399646,0,1,42.605999,22.309999,27.77,33.439999,2.02,59
10/21/2015,2.21398,266.272003,0.447329,0,0.000117,0,0.001975,0,0,3.07515,0.394597,0,1,42.018002,22.219999,27.41,33.369999,2.1,58.970001
10/22/2015,2.1754,274.02301,0.567702,0,0.000118,0,0.001957,0,0,3.11465,0.403236,0,1,42.344002,22.51,28.4,34.400002,2.14,60.43
10/23/2015,2.18617,276.496002,0.539657,0,0.000115,0,0.001956,0,0,3.11154,0.393922,0,1,41.818001,22.469999,28.59,34.900002,2.21,60.73
10/26/2015,2.22494,285.299988,0.731317,0,0.000116,0,0.00186,0,0,3.10443,0.38796,0,1,43.051998,22.16,28.459999,34.59,2.15,59.209999
10/27/2015,2.26586,293.787994,0.869641,0,0.000118,0,0.001997,0,0,3.09455,0.409574,0,1,42.07,22.200001,28.440001,34.470001,2.15,59.279999
10/28/2015,2.2551,304.618011,1.00248,0,0.000126,0,0.00202,0,0,3.10077,0.448829,0,1,42.591999,22.08,28.67,34.709999,2.18,60.27
10/29/2015,2.268,313.855011,1.20666,0,0.000141,0,0.002069,0,0,3.78221,0.447103,0,1,42.326,21.82,27.68,34.029999,2.13,60
10/30/2015,2.32368,328.015015,1.04122,0,0.000151,0,0.002184,0,0,4.06168,0.456442,0,1,41.386002,21.959999,28.370001,33.860001,2.12,59.419998
11/2/2015,2.32194,361.188995,0.989789,0,0.000147,0,0.00219,0,0,4.1649,0.442886,0,1,42.757999,22.1,28.700001,34.110001,2.19,60.639999
11/3/2015,2.34669,403.416992,1.01336,0,0.000156,0,0.002189,0,0,4.5898,0.442707,0,1,41.669998,22.77,28.5,34.310001,2.28,60.869999
11/4/2015,2.38866,411.562988,0.89905,0,0.000149,0,0.00218,0,0,4.23022,0.505869,0,1,46.326,23.549999,28.030001,34.150002,2.2,60.259998
11/5/2015,2.37852,386.354004,0.895637,0,0.000146,0,0.002012,0,0,3.96164,0.43253,0,1,46.354,22.98,27.709999,34,2.2,51.07
11/6/2015,2.32126,374.470001,0.926032,0,0.000141,0,0.001917,0,0,3.54801,0.439195,0,1,46.472,22.82,31.549999,33.84,2.15,53.419998
11/9/2015,2.29263,380.256989,0.999278,0,0.000135,0,0.002033,0,0,3.39662,0.472776,0,1,45.066002,22.959999,31.41,33.349998,2.11,52.939999
11/10/2015,2.27281,336.819,0.934348,0,0.000123,0,0.002039,0,0,3.11515,0.460954,0,1,43.299999,22.51,30.809999,33.209999,2.02,52.27
11/11/2015,2.31365,311.084015,0.791829,0,0.000125,0,0.001964,0,0,2.96939,0.450299,0,1,43.816002,22.58,30.51,32.860001,2.07,52.849998
11/12/2015,2.36715,338.152008,0.895711,0,0.00013,0,0.002124,0,0,3.2787,0.443275,0,1,42.588001,22.24,30.4,32.400002,2,52.580002
11/13/2015,2.42053,336.752991,0.904096,0,0.00013,0,0.001974,0,0,3.22599,0.452619,0,1,41.438,21.889999,29.799999,32.110001,1.99,51.939999
11/16/2015,2.55801,330.751007,0.928962,0,0.000131,0,0.001922,0,0,3.18945,0.435954,0,1,42.862,22.35,30.4,32.099998,1.99,52.77
11/17/2015,2.58357,335.093994,1.00798,0,0.000133,0,0.002015,0,0,3.20198,0.428999,0,1,42.799999,22.52,30.4,32.639999,1.98,52.98
11/18/2015,2.55778,334.589996,0.993319,0,0.000135,0,0.001909,0,0,3.18551,0.415567,0,1,44.214001,22.52,31.030001,33.16,2.12,48
11/19/2015,2.49954,326.148987,0.955532,0,0.00013,0,0.00193,0,0,3.13361,0.407052,0,1,44.360001,22.67,31.120001,34.299999,2.14,48.389999
11/20/2015,2.51585,322.022003,0.92492,0,0.000131,0,0.001895,0,0,3.11557,0.389316,0,1,44.001999,22.83,31.389999,34.66,2.22,49.619999
11/23/2015,2.59505,323.04599,0.946969,0,0.00013,0,0.0019,0,0,3.1241,0.391113,0,1,43.549999,22.57,30.92,34.48,2.22,48.970001
11/24/2015,2.64686,320.04599,0.900191,0,0.000128,0,0.001867,0,0,3.10783,0.390148,0,1,43.650002,22.5,31.17,34.360001,2.34,49.41
11/25/2015,2.67121,328.205994,0.863537,0,0.00013,0,0.001908,0,0,3.34444,0.387684,0,1,45.928001,22.559999,31.129999,34.450001,2.38,49.099998
11/27/2015,2.76033,358.041992,0.867951,0,0.000133,0,0.001766,0,0,3.57861,0.386268,0,1,46.321999,22.450001,31.389999,34.459999,2.33,48.540001
11/30/2015,2.77092,377.321014,0.873119,0,0.000128,0,0.001732,0,0,3.62122,0.395225,0,1,46.051998,22.76,31.719999,34.77,2.36,48.790001
12/1/2015,2.80165,362.488007,0.8748,0,0.000127,0,0.001739,0,0,3.4349,0.376028,0,0.999993,47.438,23.280001,32.75,35.09,2.34,49.299999
12/2/2015,2.8351,359.187012,0.82121,0,0.00013,0,0.001767,0,0,3.34225,0.368688,0,1,46.397999,23.190001,32.5,34.830002,2.27,51.849998
12/3/2015,2.74763,361.04599,0.812143,0,0.000129,0,0.001712,0,0,3.37749,0.366891,0,1,46.542,22.93,32.43,34.040001,2.23,51.400002
12/4/2015,2.79908,363.183014,0.840041,0,0.000129,0,0.00201,0,0,3.36181,0.370805,0,1,46.076,23.309999,33.75,34.939999,2.28,52.34
12/7/2015,2.87545,395.536011,0.811264,0,0.000133,0,0.001965,0,0,3.64514,0.421295,0,1,46.226002,23.24,33.110001,34.990002,2.36,52.43
12/8/2015,2.93553,415.562988,0.822118,0,0.000136,0,0.002292,0,0,3.68692,0.42936,0,1.00016,45.344002,23.08,33.560001,34.75,2.39,49.48
12/9/2015,2.99145,417.562988,0.792167,0,0.000142,0,0.002063,0,0,3.66903,0.452073,0,1.00008,44.903999,22.73,32.709999,34.810001,2.35,48.59
12/10/2015,3.23058,415.479004,0.840396,0,0.000139,0,0.002026,0,0,3.66394,0.431434,0,1,45.414001,22.65,32.98,34.77,2.45,48.57
12/11/2015,3.2847,451.937988,0.929762,0,0.00015,0,0.002135,0,0,3.83645,0.458294,0,1,43.403999,22.18,32.490002,34.27,2.36,47.459999
12/14/2015,3.40842,444.182007,0.993022,0,0.000145,0,0.002002,0,0,3.61457,0.534761,0,1,43.716,22.219999,32.57,34.470001,2.34,46.830002
12/15/2015,3.43081,465.321014,1.01415,0,0.00015,0,0.00187,0,0,3.83377,0.556358,0,1,44.217999,22.82,32.970001,35.18,2.36,48.02
12/16/2015,3.41682,454.93399,0.991182,0,0.00015,0,0.001846,0,0,3.69892,0.518993,0,1,46.902,23.16,33.169998,35.299999,2.54,48.07
12/17/2015,3.24611,456.078003,0.940701,0,0.000155,0,0.001857,0,0,3.74,0.501231,0,1,46.678001,22.959999,32.669998,34.91,2.56,47.540001
12/18/2015,3.28551,463.615997,0.920127,0,0.000155,0,0.001849,0,0,3.75696,0.499438,0,1,46.091999,22.93,32.139999,33.869999,2.45,47.43
12/21/2015,3.4462,438.639008,0.900771,0,0.000143,0,0.00178,0,0,3.45869,0.488745,0,0.999864,46.512001,22.950001,32.900002,34.240002,2.53,48.759998
12/22/2015,3.42998,436.571991,0.864202,0,0.000142,0,0.001728,0,0,3.41953,0.480099,0,0.999801,45.990002,23.059999,32.93,34.73,2.77,49.07
12/23/2015,3.49287,442.401001,0.858077,0,0.000147,0,0.001742,0,0,3.57807,0.482244,0,1,45.939999,23.08,33.060001,35,2.83,49.040001
12/24/2015,3.51534,454.984985,0.863262,0,0.000147,0,0.00177,0,0,3.644,0.490058,0,1,46.113998,23.15,33.169998,34.98,2.92,49.549999
12/28/2015,3.74889,422.278992,0.845005,0,0.000139,0,0.001777,0,0,3.46603,0.446928,0,1,45.790001,23.01,33.139999,34.93,3,49.580002
12/29/2015,3.77864,432.983002,0.873054,0,0.000155,0,0.001743,0,0,3.50026,0.45616,0,1,47.438,23.08,33.68,35.439999,3,50.880001
12/30/2015,3.80509,426.619995,0.911958,0,0.000153,0,0.001763,0,0,3.45914,0.441028,0,1,47.618,22.879999,33.389999,34.990002,2.98,50.41
12/31/2015,3.84894,430.566986,0.933542,0,0.000151,0,0.001751,0,0,3.48017,0.470402,0,1,48.001999,22.75,32.959999,34.450001,2.87,49.990002
1/4/2016,3.79819,433.091003,0.95448,0,0.000144,0,0.001748,0,0,3.49539,0.517388,0,1,44.681999,22.09,32.369999,33.990002,2.77,50.119999
1/5/2016,3.84952,431.959991,0.950176,0,0.000137,0,0.001721,0,0,3.46967,0.499272,0,1.00025,44.686001,21.950001,32.889999,33.830002,2.75,49.139999
1/6/2016,3.82221,429.105011,0.95086,0,0.000135,0,0.001672,0,0,3.45356,0.505053,0,1,43.807999,21.34,31.530001,33.080002,2.51,48.639999
1/7/2016,3.86236,458.048004,0.942005,0,0.000139,0,0.001728,0,0,3.60414,0.492529,0,1,43.130001,21.1,30.280001,31.84,2.28,46.139999
1/8/2016,4.002,453.230011,0.986789,0,0.000158,0,0.001681,0,0,3.56888,0.488417,0,1,42.200001,20.809999,29.629999,31.51,2.14,45.880001
1/11/2016,4.09388,448.428009,1.0616,0,0.000171,0,0.001739,0,0,3.55662,0.482049,0,1,41.57,20.93,29.68,32.060001,2.34,46.07
1/12/2016,4.14165,435.690002,1.141,0,0.00018,0,0.001743,0,0,3.49368,0.490113,0,1,41.993999,20.75,30.18,32.68,2.39,46.52
1/13/2016,4.20257,432.371002,1.1252,0,0.000177,0,0.001824,0,0,3.47602,0.484302,0,1.00045,40.062,20.48,29.26,31.91,2.25,46.099998
1/14/2016,4.19569,430.306,1.18959,0,0.000175,0,0.001914,0,0,3.46599,0.486483,0,1,41.236,21.82,28.67,32.740002,2.21,47.73
1/15/2016,4.04916,364.330994,1.20801,0,0.000149,0,0.001737,0,0,2.99678,0.428456,0,1,40.998001,21.1,27.110001,29.76,2.03,45.82
1/19/2016,4.0037,380.148987,1.37139,0,0.000148,0,0.001826,0,0,3.01744,0.545904,0,1,40.944,21.66,27.33,29.799999,1.95,46.09
1/20/2016,4.03415,420.230011,1.53182,0,0.000168,0,0.001821,0,0,3.38853,0.535095,0,1,39.740002,21.09,27.48,29.59,1.8,45.93
1/21/2016,4.05019,410.261993,1.55357,0,0.000163,0,0.001738,0,0,3.22078,0.549362,0,1,39.993999,21.33,27.799999,29.66,2.09,47.049999
1/22/2016,4.26674,382.492004,1.50127,0,0.000168,0,0.001704,0,0,3.07657,0.536995,0,1.00007,40.509998,21.93,28.450001,29.93,2.02,48.07
1/25/2016,4.4512,391.726013,2.49927,0,0.000212,0,0.001709,0,0,3.12728,0.581354,0,1.00001,39.276001,21.790001,28.42,29.6,2.12,47.580002
1/26/2016,4.57838,392.153015,2.27637,0,0.000356,0,0.001901,0,0,3.15482,0.584982,0,1,38.712002,21.59,28.700001,29.940001,2.07,48.52
1/27/2016,4.62703,394.971985,2.38855,0,0.000455,0,0.002235,0,0,3.28745,0.61087,0,1,37.613998,21.68,28.360001,29.809999,2.13,47.529999
1/28/2016,4.69762,380.289001,2.52649,0,0.000344,0,0.001908,0,0,3.12016,0.563129,0,0.999999,37.939999,21.629999,28.049999,29.969999,2.08,43.59
1/29/2016,4.70948,379.473999,2.49496,0,0.000316,0,0.001888,0,0,3.11138,0.51825,0,0.999978,38.240002,22.35,29.290001,31.02,2.2,45.34
2/1/2016,4.90264,373.056,2.21169,0,0.00027,0,0.001792,0,0,3.07724,0.497962,0,0.999969,39.388,22.459999,29.299999,30.82,2.14,46.110001
2/2/2016,5.00647,374.447998,2.43964,0,0.000262,0,0.001796,0,0,3.07587,0.501037,0,1,36.556,22.559999,28.059999,29.799999,1.99,43.150002
2/3/2016,5.10839,369.949005,2.52869,0,0.000265,0,0.001807,0,0,3.04753,0.491974,0,1,34.695999,22.92,28.200001,29.34,2.07,44.73
2/4/2016,5.20181,389.593994,2.57804,0,0.000287,0,0.001803,0,0,3.16277,0.507164,0,1,35.066002,23.23,28.209999,29.77,2.09,45.66
2/5/2016,5.28249,386.549011,2.53899,0,0.000305,0,0.001834,0,0,3.13741,0.496352,0,1,32.52,22.75,26.43,29.040001,1.98,44.02
